sequence,filename,filter,cutoff,order,psnr,ssim,time_ms
GOPR0372_07_00,000047.png,butterworth_lpf,30.0,2,20.45696636482382,0.6131523144586343,614.9390999999014
GOPR0372_07_00,000048.png,butterworth_lpf,30.0,2,20.34147173182667,0.6136184070268391,559.8581000012928
GOPR0372_07_00,000049.png,butterworth_lpf,30.0,2,20.23981320443592,0.6141205511008845,594.0971999989415
GOPR0372_07_00,000050.png,butterworth_lpf,30.0,2,20.618782465018093,0.6250912339276967,605.6782999985444
GOPR0372_07_00,000051.png,butterworth_lpf,30.0,2,20.39735457011364,0.6117407572144115,588.1673999974737
GOPR0372_07_00,000052.png,butterworth_lpf,30.0,2,20.239832021371672,0.6070335055761983,589.4549999975425
GOPR0372_07_00,000053.png,butterworth_lpf,30.0,2,20.309669636372888,0.6085152337691135,573.4580999996979
GOPR0372_07_00,000054.png,butterworth_lpf,30.0,2,20.01033524752164,0.5973911239676656,590.080100002524
GOPR0372_07_00,000055.png,butterworth_lpf,30.0,2,20.60871893692635,0.6225408430593441,544.9063000014576
GOPR0372_07_00,000056.png,butterworth_lpf,30.0,2,20.687825114091805,0.6239659892771403,575.2922000028775
GOPR0372_07_00,000057.png,butterworth_lpf,30.0,2,20.602088661227977,0.6208802082262865,548.0260000003909
GOPR0372_07_00,000058.png,butterworth_lpf,30.0,2,20.302381256313655,0.6056877727706157,586.8279999995138
GOPR0372_07_00,000059.png,butterworth_lpf,30.0,2,20.656805710239187,0.6241783422582654,577.9383000008238
GOPR0372_07_00,000060.png,butterworth_lpf,30.0,2,20.822361058410763,0.6314130968336734,559.2956000000413
GOPR0372_07_00,000061.png,butterworth_lpf,30.0,2,20.89202245226307,0.6348440200944231,586.7018999997526
GOPR0372_07_00,000062.png,butterworth_lpf,30.0,2,20.122806731309794,0.6037224216779785,610.4798999986087
GOPR0372_07_00,000063.png,butterworth_lpf,30.0,2,20.587653671966475,0.6209649494016559,599.3346000032034
GOPR0372_07_00,000064.png,butterworth_lpf,30.0,2,20.49028601378524,0.6174924205372799,639.149599999655
GOPR0372_07_00,000065.png,butterworth_lpf,30.0,2,20.109352114132445,0.6110080572816265,609.9455000003218
GOPR0372_07_00,000066.png,butterworth_lpf,30.0,2,19.78213756974531,0.6017753259569262,579.4939000006707
GOPR0372_07_00,000067.png,butterworth_lpf,30.0,2,19.950317757395467,0.6066196790100052,622.4607000003743
GOPR0372_07_00,000068.png,butterworth_lpf,30.0,2,20.320442323532617,0.6153509666230398,592.429299998912
GOPR0372_07_00,000069.png,butterworth_lpf,30.0,2,19.989812960774323,0.6035871177472247,626.1187999989488
GOPR0372_07_00,000070.png,butterworth_lpf,30.0,2,19.145887701029476,0.5886993955089032,621.0283000000345
GOPR0372_07_00,000071.png,butterworth_lpf,30.0,2,20.620779540640992,0.6350570610640122,639.4317999984196
GOPR0372_07_00,000072.png,butterworth_lpf,30.0,2,20.528643196620905,0.6243739787163839,586.7123999996693
GOPR0372_07_00,000073.png,butterworth_lpf,30.0,2,20.783940113019902,0.6306828379185545,585.6514000006428
GOPR0372_07_00,000074.png,butterworth_lpf,30.0,2,20.852878084320928,0.6343202687932227,639.3405000017083
GOPR0372_07_00,000075.png,butterworth_lpf,30.0,2,20.578970700793228,0.6250923710934351,587.3109000021941
GOPR0372_07_00,000076.png,butterworth_lpf,30.0,2,20.414043257252672,0.6219339605766881,599.9960000008286
GOPR0372_07_00,000077.png,butterworth_lpf,30.0,2,20.65641522031436,0.6286578129092951,599.2655000009108
GOPR0372_07_00,000078.png,butterworth_lpf,30.0,2,20.69656982225213,0.6321420855604153,611.3786999994772
GOPR0372_07_00,000079.png,butterworth_lpf,30.0,2,20.459369308579014,0.6259034670201601,629.5285999985936
GOPR0372_07_00,000080.png,butterworth_lpf,30.0,2,20.592129427994614,0.632436170580712,624.2130000027828
GOPR0372_07_00,000081.png,butterworth_lpf,30.0,2,19.899260703055855,0.6110184212385453,616.3436999995611
GOPR0372_07_00,000082.png,butterworth_lpf,30.0,2,20.24809276741856,0.6291659415887856,625.6195999994816
GOPR0372_07_00,000083.png,butterworth_lpf,30.0,2,20.83615837253849,0.6482873960013347,606.0082000003604
GOPR0372_07_00,000084.png,butterworth_lpf,30.0,2,20.6489160848982,0.6340857276198987,628.4169999998994
GOPR0372_07_00,000085.png,butterworth_lpf,30.0,2,20.818921504640322,0.6455942736681036,596.6129000007641
GOPR0372_07_00,000086.png,butterworth_lpf,30.0,2,20.056958842439876,0.6224463307550422,622.8014000007533
GOPR0372_07_00,000087.png,butterworth_lpf,30.0,2,20.342466502652954,0.6438411840695487,644.2878999987443
GOPR0372_07_00,000088.png,butterworth_lpf,30.0,2,21.089876821495046,0.6670447830399557,580.1284999979543
GOPR0372_07_00,000089.png,butterworth_lpf,30.0,2,20.69424568150435,0.6485155061118154,585.3774000024714
GOPR0372_07_00,000090.png,butterworth_lpf,30.0,2,20.95861742099256,0.6600779205273085,580.7085999986157
GOPR0372_07_00,000091.png,butterworth_lpf,30.0,2,21.03074793767691,0.6696718024546401,568.3629999984987
GOPR0372_07_00,000092.png,butterworth_lpf,30.0,2,20.92783066301884,0.6651576216288485,615.0445999992371
GOPR0372_07_00,000093.png,butterworth_lpf,30.0,2,19.537949272381958,0.6352942757203909,594.6645999974862
GOPR0372_07_00,000094.png,butterworth_lpf,30.0,2,19.633332720911746,0.6626768856709068,611.6547999990871
GOPR0372_07_00,000095.png,butterworth_lpf,30.0,2,20.98811946365366,0.6916739864633502,624.9158999999054
GOPR0372_07_00,000096.png,butterworth_lpf,30.0,2,21.68390701380857,0.7055642180331515,598.6491999974533
GOPR0372_07_00,000097.png,butterworth_lpf,30.0,2,21.820094143332383,0.7092048122807523,621.5350999991642
GOPR0372_07_00,000098.png,butterworth_lpf,30.0,2,21.784647042356134,0.7069675987255843,629.9938000011025
GOPR0372_07_00,000099.png,butterworth_lpf,30.0,2,21.78659294685985,0.6989555654648676,620.7127999987279
GOPR0372_07_00,000100.png,butterworth_lpf,30.0,2,21.42728560262433,0.6905351621367437,630.463100002089
GOPR0372_07_00,000101.png,butterworth_lpf,30.0,2,21.721494785092514,0.7013219844434208,616.5911999996752
GOPR0372_07_00,000102.png,butterworth_lpf,30.0,2,21.020696116885425,0.6899925412412259,606.8126000027405
GOPR0372_07_00,000103.png,butterworth_lpf,30.0,2,21.89027453193895,0.7014650755944962,543.7200000014855
GOPR0372_07_00,000104.png,butterworth_lpf,30.0,2,21.60108055850875,0.6881096678630292,577.8130999970017
GOPR0372_07_00,000105.png,butterworth_lpf,30.0,2,21.558572172824604,0.6906477319157616,586.8907000003674
GOPR0372_07_00,000106.png,butterworth_lpf,30.0,2,21.566862570189617,0.6913764955341333,599.7789000030025
GOPR0372_07_00,000107.png,butterworth_lpf,30.0,2,21.042922273866314,0.6720991908837052,640.9080999983416
GOPR0372_07_00,000108.png,butterworth_lpf,30.0,2,20.651987289106994,0.6768931080609802,611.3117999993847
GOPR0372_07_00,000109.png,butterworth_lpf,30.0,2,21.59133997140767,0.6999222479967805,613.5584999974526
GOPR0372_07_00,000110.png,butterworth_lpf,30.0,2,21.672360257712178,0.6833199075566494,613.4562000006554
GOPR0372_07_00,000111.png,butterworth_lpf,30.0,2,21.55764607849054,0.6788999371373193,569.3572999989556
GOPR0372_07_00,000112.png,butterworth_lpf,30.0,2,21.50652970655603,0.6899400021420602,588.1411999980628
GOPR0372_07_00,000113.png,butterworth_lpf,30.0,2,21.1238775210424,0.6784902228441365,626.464400000259
GOPR0372_07_00,000114.png,butterworth_lpf,30.0,2,20.861784295725858,0.6718270312167371,575.3955000000133
GOPR0372_07_00,000115.png,butterworth_lpf,30.0,2,21.73557120422953,0.6906139357744245,580.378099999507
GOPR0372_07_00,000116.png,butterworth_lpf,30.0,2,22.456406478011864,0.706539355305381,605.6860999997298
GOPR0372_07_00,000117.png,butterworth_lpf,30.0,2,22.643594067878304,0.7089619850594651,598.365100002411
GOPR0372_07_00,000118.png,butterworth_lpf,30.0,2,22.69097564959779,0.7099955973869108,585.5594999993627
GOPR0372_07_00,000119.png,butterworth_lpf,30.0,2,22.27464378908707,0.6945008635645831,595.9895000014512
GOPR0372_07_00,000120.png,butterworth_lpf,30.0,2,22.025085568894877,0.6877492221496048,604.1581999998016
GOPR0372_07_00,000121.png,butterworth_lpf,30.0,2,22.495568256347624,0.7023840881572619,574.7641000016301
GOPR0372_07_00,000122.png,butterworth_lpf,30.0,2,22.72796314870932,0.7036140261116474,592.0293999988644
GOPR0372_07_00,000123.png,butterworth_lpf,30.0,2,22.59707946914416,0.7030454845314554,619.9845999981335
GOPR0372_07_00,000124.png,butterworth_lpf,30.0,2,22.822066607972992,0.710579701851568,632.2080999998434
GOPR0372_07_00,000125.png,butterworth_lpf,30.0,2,22.731498928932794,0.6986620546336839,624.1004999974393
GOPR0372_07_00,000126.png,butterworth_lpf,30.0,2,22.620780974527726,0.6976486319382328,644.7666999993089
GOPR0372_07_00,000127.png,butterworth_lpf,30.0,2,22.571500951504397,0.7056583295865998,638.9880999995512
GOPR0372_07_00,000128.png,butterworth_lpf,30.0,2,23.271236452315787,0.7287909996338714,606.0085999997682
GOPR0372_07_00,000129.png,butterworth_lpf,30.0,2,23.23921654846085,0.7247211422672545,572.1370999999635
GOPR0372_07_00,000130.png,butterworth_lpf,30.0,2,23.393884111190516,0.7345306435523482,600.6082000021706
GOPR0372_07_00,000131.png,butterworth_lpf,30.0,2,23.10486770578222,0.7235251314939437,639.7904000004928
GOPR0372_07_00,000132.png,butterworth_lpf,30.0,2,23.178420002574278,0.7205259365390796,603.541899999982
GOPR0372_07_00,000133.png,butterworth_lpf,30.0,2,23.27013184698916,0.7193240397195734,595.5219999996189
GOPR0372_07_00,000134.png,butterworth_lpf,30.0,2,23.040402199538992,0.7158706307527286,610.3488000007928
GOPR0372_07_00,000135.png,butterworth_lpf,30.0,2,22.8362638063837,0.710540267664316,614.9866999985534
GOPR0372_07_00,000136.png,butterworth_lpf,30.0,2,22.47459075039245,0.7008878724777445,590.6955000027665
GOPR0372_07_00,000137.png,butterworth_lpf,30.0,2,21.998984301173714,0.6881309586997203,598.2499000019743
GOPR0372_07_00,000138.png,butterworth_lpf,30.0,2,22.02320483515502,0.6854957934524899,595.1910999974643
GOPR0372_07_00,000139.png,butterworth_lpf,30.0,2,22.24416402682074,0.6890532880289498,568.7400000024354
GOPR0372_07_00,000140.png,butterworth_lpf,30.0,2,21.816720027023976,0.7034264586286739,566.8928999984928
GOPR0372_07_00,000141.png,butterworth_lpf,30.0,2,22.533681559716587,0.7129242746270853,615.6363999980385
GOPR0372_07_00,000142.png,butterworth_lpf,30.0,2,22.121889299645883,0.6811696758705543,642.7799000011873
GOPR0372_07_00,000143.png,butterworth_lpf,30.0,2,22.00599739695125,0.6804476247851722,567.681000000448
GOPR0372_07_00,000144.png,butterworth_lpf,30.0,2,21.989630700267213,0.6986668467742975,577.2759999999835
GOPR0372_07_00,000145.png,butterworth_lpf,30.0,2,21.77547213419055,0.7202405511066506,571.749999999156
GOPR0372_07_00,000146.png,butterworth_lpf,30.0,2,21.01048481513527,0.671347857795205,577.0058000016434
